,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
10,100.0,200.0,200.0,250.0,350.04,350.04,350.04,350.04,400.0,500.0,500.0,850.0,1000.0,5900.0,8000.0,15000.0,19499.0,19499.0,28150.0,28150.0,28150.0,30000.0,31000.0,30000.0,30000.0,31424.07,31338.45,32714.84,33035.0,38000.0,38000.0,50000.0,50000.0,50000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,44913.50856333,44914.031337,40258.8795,40000.031337,40000.0411,43001.9,40000.0411,40000.0411,40000.04115,43453.82823341,44864.20534942,44864.20534942,49272.15223593,47284.65537205,49111.6765,48889.96311286,53000.04310004,50000.04240013,41700.0,44864.20635335,41104.04267784,47451.64752097,50002.38905667,52196.25959944,53000.05394694,53000.05404694,57369.92421856,61387.07600804,65112.30258284,66235.40920982,66235.40920982,66235.40930985,66235.40930985,66378.80779966,66378.80879966,66378.80879966,66235.41040985,66235.41040985,66235.41040985,66233.73736962,66233.73736962,66235.82379964,66233.73760462,66233.73790462,66233.73800462,66233.73800462,66233.73800462,66235.82427687,66235.82427687,66233.73850546,66233.73859546,66233.73859546,66233.73859546,66235.82427687,66235.82427687,66205.47375047,66233.73859546,66233.73859546,66233.73859546,66233.73859546,66233.75696244,66233.75696244,53880.05753422,53880.05753422,53880.05755968,53880.05755968,54071.3259136,66233.75766682,66235.8250132,66235.82504673,66452.07497834,66378.81018708,66378.81069879,66378.81075167,66378.81078077,66378.81080571,66235.82587687,66235.82594558,54507.64358167,53880.05896592,53000.01393623,53000.01396607,53000.01396607,56546.36989971,53702.15622746,53548.36897117,53548.36907117,58917.61864555,59910.09527555,66633.90591295,65633.90459072,64633.90329072,53880.05943022,56176.31615169,53880.05944822,56981.65746276,55481.65646276,59801.89853657,57783.75847337,58273.82338848,54301.89118845,55327.74639214,60956.27951875,53880.06016291,65236.71386613,65236.7138982,58814.97792236,53880.0603549,58814.9779333,58814.9779333,58814.9779333,53880.06059937,51830.35995333
11,61.0,198.0,198.0,200.0,250.0,250.0,250.0,350.01,350.04,400.0,400.0,800.0,895.65,5350.0,6900.0,10672.08,16667.79,17084.0,24149.55,24149.55,25052.58,29990.0,30000.0,30000.0,29072.43,31338.45,31000.0,31424.07,31000.0,37251.25,37251.25,50000.0,50000.0,50000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,44511.441,44512.031337,40000.031337,40000.031337,40000.0411,40000.0411,40000.0411,40000.0411,40000.0411,40000.31337,40000.313371,41005.9,44864.20534942,44864.20534942,45754.003,48464.003,50000.04210013,44864.20554945,40969.57036392,41700.0,41101.04757719,47449.2484542,49973.41329032,52124.8938574,52988.79014021,52988.79024021,57353.82115883,61319.3970129,65107.66257471,66233.73616959,66233.73616959,66233.73626962,66233.73626962,66235.40940985,66235.41040985,66235.41040985,66233.73736962,66233.73736962,66233.73736962,66205.47301547,66205.47301547,66233.73760462,66205.47325047,66205.47355047,66205.47365047,66205.47365047,66205.47375047,66233.73844546,66233.73850546,66205.47375047,66205.47375047,66205.47375047,66205.47375047,66233.73859546,66233.73859546,66170.69605917,66205.47375047,66205.47375047,66205.47375047,66205.47375047,66205.47376047,57843.84030984,53000.00684844,53000.00684844,53000.0068839,53397.74528427,53880.05767668,55357.11692548,66233.75767543,66233.75770896,66378.81013942,66235.82519109,66235.8257028,66235.82575581,66235.82578265,66235.82580759,66233.75899582,66233.75902135,53880.05883222,53000.01381503,51830.35695233,51830.35697667,51830.35697667,53880.05900547,53548.3689657,53000.01397931,53000.01741264,54549.36908117,54549.36908117,65077.08195065,57706.31654252,57706.31654252,51830.35715541,53880.05944822,52286.31550792,53880.05948806,53880.05948806,56462.78508936,57301.89658845,56801.89512845,53880.05999138,53880.06000684,53880.06001778,51830.35876426,53880.06017385,53880.06022633,58064.99734794,51830.35905398,53880.0604549,53880.0604549,56888.98803825,51830.35994733,44000.08617726
12,50.0,150.0,150.0,198.0,200.0,200.0,225.0,250.0,250.0,350.04,350.04,698.5,800.0,5100.0,6062.74,10000.0,15000.0,17000.0,20001.0,20800.0,24990.0,28150.0,28150.0,29990.0,28150.0,31000.0,28150.0,31000.0,30367.97,31000.0,35699.0,50000.0,50000.0,50000.0,38695.7470805,38057.08507373,40000.0,40000.0,40000.0,38057.08507373,40000.0,40000.0,40000.031337,40000.031337,40000.0,40000.0,40000.0411,40000.0411,40000.0411,40000.0411,40000.04115,40000.041151,40000.313371,40000.313371,41500.88829933,44864.20534943,44864.20534943,47361.37374491,40969.56940002,40000.31473802,40994.57037392,40994.57814392,47400.43373363,49973.40245443,52090.14009301,52988.55650678,52988.55660678,57353.66535942,61285.06439672,65083.2220039,66205.47171543,66205.47171543,66205.47191547,66205.47191547,66233.73636962,66233.73736962,66233.73736962,66205.47301547,66205.47301547,66205.47301547,66170.69552417,66170.69552417,66205.47325047,66170.69565917,66170.69595917,66170.69605917,66170.69605917,66170.69605917,66205.47375047,66205.47375047,66170.69605917,66170.69605917,66170.69605917,66170.69605917,66205.47375047,66205.47375047,66163.4452402,66170.69605917,66163.4452402,66163.4452402,66163.4452503,66163.4452603,53880.05742758,48260.37230743,50862.89947839,47307.37253532,53000.00731715,53352.73050769,53880.05767668,53880.05768531,57207.0649057,66235.82514343,66233.75803305,66233.75864476,66233.75869686,66233.7587237,66233.75891654,63600.04703296,63600.04705849,53000.01341503,51830.35561723,49546.36985715,49546.36988149,49546.36988149,53000.01396607,53000.01397384,51915.15999154,51830.35710656,53880.05919222,53880.05925422,54549.36908663,54565.14071805,54549.3690944,51549.34367387,51830.35730517,51830.35730517,52286.31550792,52286.31550792,53880.05993109,56768.65494971,53880.05996938,52286.3158355,51830.35815067,51830.35854098,49960.14366885,51830.3588852,51830.35891727,53880.06023727,50436.48523442,51830.3598038,51830.3598038,53880.0604549,48309.987982,43357.65284794
13,50.0,150.0,150.0,150.0,198.0,198.0,200.0,225.0,225.0,250.0,250.0,550.0,698.5,3350.0,5900.0,10000.0,10672.08,16667.79,20000.0,20001.0,20780.0,25549.58,25549.58,28150.0,25549.58,28405.0,26457.31,28150.0,29901.47,28150.0,31000.0,50000.0,50000.0,50000.0,38057.08507373,38000.0,38057.08507373,38057.08507373,38057.08507373,38000.0,38057.08507373,40000.0,40000.031337,40000.031337,38058.031337,39419.82355666,40000.0411,40000.0,38058.0411,38000.0411,40000.0411,40000.041101,40000.041151,40000.041151,40504.003,41666.5509728,40000.313371,45029.56820002,40000.31357102,40000.04351803,40000.31473802,40879.25504741,47378.81964869,49971.45356665,52078.26309285,52972.09094746,52972.09104746,57330.01656622,61277.91809026,65028.4470754,66170.69432414,66170.69432414,66170.69442417,66170.69442417,66205.47201547,66205.47301547,66205.47301547,66170.69552417,66170.69552417,66170.69552417,66163.4446777,66163.4446777,66170.69565917,66163.4448127,66163.4451127,66163.4452127,66163.4452402,66163.4452402,66170.69605917,66170.69605917,66163.4452402,66163.4452402,66163.4452402,66163.4452402,66170.69605917,66170.69605917,63036.98835278,66163.4452402,57098.091335,63994.13563343,53880.05741758,59000.001345,53008.83346889,44998.00024657,47550.37250986,47071.57201399,47307.37253532,53000.0074432,53000.0074432,53000.01245183,53880.05770862,66233.75798539,53880.05793158,53880.05860613,53880.05864633,53880.05867317,53880.05870611,57679.15439825,53880.05879315,51830.35561723,49546.36984705,48000.0880842,48000.088114,48000.088114,51830.35697667,51830.35700109,51830.35700656,48119.42372555,51830.35711656,51830.35711656,53880.05925968,54549.3690944,53880.05926745,47445.92611648,50641.92092439,49555.34239367,51830.35730517,51830.35743571,52481.65490579,53880.05995844,53233.33941474,51830.35807709,51001.88562733,46801.88134733,44000.0783575,44000.08613297,44409.99715539,51830.35894304,47858.987082,45558.987017,44000.08617126,51830.3598038,44000.08617126,40013.96038553
14,50.0,150.0,150.0,150.0,150.0,150.0,198.0,200.0,200.0,225.0,225.0,500.0,550.0,3233.17,5500.0,10000.0,10500.0,15000.0,19400.0,20000.0,20001.0,25052.58,25052.58,26100.0,25057.26,28150.0,25549.58,25549.58,28150.0,24738.91,28150.0,50000.0,50000.0,50000.0,38000.0,34995.39,38000.0,38000.0,38000.0,35000.0,38000.0,40000.0,40000.031337,38058.031337,38000.031337,38058.0411,40000.0,38058.0411,38000.0411,37467.09483673,40000.0411,40000.04110011,40000.041101,40000.041101,40000.313371,40000.313371,40000.04215101,44864.20534945,40000.04235103,40000.04246803,40000.04351803,40878.12335419,47369.5727753,49902.28024113,52074.77646562,52913.17365301,52913.17375301,57328.97689113,61245.11222002,64990.79565383,66163.44347767,66163.44347767,66163.4435777,66163.4435777,66170.69452417,66170.69552417,66170.69552417,66163.4446777,66163.4446777,66163.4446777,65000.21752667,65000.21755667,66163.4448127,65000.21776778,53880.05731758,53880.05741758,53880.05741758,57200.00137723,66163.4452402,66163.4452402,53880.05741758,53880.05741758,56395.37552,62726.0,66163.4452402,66163.4452402,53880.05741758,53880.05741758,53880.05741758,53880.05741758,48260.47219079,53880.05742758,53000.001345,44864.42509825,44998.00024657,44998.00027203,44899.43660181,51044.31111387,51784.67453047,51784.6745391,53000.01247514,53880.05789192,53000.01256575,53000.01307746,53000.01324467,53000.01326151,53000.01328645,53880.05876762,53000.01337819,49546.36978305,48000.0880741,45000.03974539,45000.03976973,45000.03995844,47000.07801785,47000.07802562,47000.07802562,47000.07812562,47000.07814562,47000.07814562,51830.35712433,53880.05926745,51830.35714764,44000.07776066,47551.34238043,48438.12257474,49555.34239367,49555.34239367,52286.31561762,52286.31581362,52286.31582456,48242.43648912,45671.28441881,44000.0783411,43185.98072443,42201.87482733,44000.08614391,44000.08615485,44000.08616579,44000.08616579,40013.96037953,44000.08617126,40013.96037953,40000.32768183
15,50.0,150.0,150.0,150.0,150.0,150.0,150.0,198.0,198.0,200.0,200.0,500.0,500.0,2361.55,5100.0,8195.06,10200.0,13750.0,17200.0,19400.0,20000.0,25000.0,25000.0,25549.58,25052.58,26457.31,25052.58,25052.58,26354.16,24638.45,24738.91,50000.0,50000.0,50000.0,34995.39,31000.0,34995.39,34995.39,34995.39,34995.39,33000.0,38057.08507373,40000.031337,38000.031337,35000.0,38000.0411,40000.0,38000.0411,37349.67280232,35254.5039873,38000.0411,40000.0411001,40000.0411001,40000.0411001,40000.042151,40000.04215101,40000.04110101,43632.34600002,40000.04130103,40000.04207013,40000.04246803,40764.99384012,47121.48973519,49884.08438736,52070.98955076,52892.37602124,52892.37612124,53880.05352692,53880.05363692,53880.05473692,58014.00021,66014.00021,53880.05513696,53880.05513696,66163.4436777,66163.4446777,66163.4446777,53880.05623696,53880.05623696,53880.05623696,53880.05623696,53880.05623696,65000.21766778,56577.99551004,51000.05838359,53500.000335,53200.00137723,53880.05741758,57700.00137723,53880.05741758,53000.01001479,48260.472,53880.05741758,58307.12703573,61186.5837921,53880.05741758,48260.472,52097.991335,48260.472,50000.101335,46000.001335,50501.00001546,48260.37220079,44009.11741688,44864.42509825,44899.43660181,44864.42512371,48500.188117,48554.20564013,50473.36330741,51815.78084001,53000.01252609,51830.35482297,51830.35533468,51830.35536823,51830.35538507,51830.35542112,53000.01335266,51830.35558816,48000.08806824,45000.03974539,42723.79318923,42992.59927076,44888.02417739,45498.79321903,45498.7933894,41899.37737319,40000.32719848,40000.32719848,43653.002,44000.07774719,51830.35714764,50452.16712116,40000.32721224,44000.07776666,46332.65746276,47938.79008148,48947.7870934,51830.35802231,51830.35804966,51830.3580606,45671.28440779,44000.07833016,43185.98071349,42801.87645733,40913.96005431,41701.87353733,41636.99463319,43829.984645,40862.48007148,40001.86898733,40013.96037953,40001.86898733,39001.86721087
16,50.0,119.01,119.01,150.0,150.0,150.0,150.0,150.0,150.0,198.0,198.0,400.0,500.0,2350.0,4850.0,8000.0,10000.0,11551.0,17000.0,17200.0,19400.0,20000.0,24990.0,25052.58,23249.0,25549.58,23377.83,24638.45,25549.58,23249.0,24638.45,50000.0,50000.0,50000.0,31000.0,29999.99,31000.0,31000.0,31000.0,31000.0,32832.45148918,38000.0,38058.031337,35000.0,35000.0,35254.5039873,38058.0411,35254.5039873,35254.5039873,32445.0,37467.09483673,38918.26786421,37457.14483683,36751.3097631,40000.041101,40000.04110101,40000.04110011,40000.31337102,40000.04130013,39530.33599037,40000.04207013,40761.51946118,44864.21448835,44864.21448835,44864.21448835,44864.21448835,44864.21458835,51000.05414694,51000.05435694,51000.05545694,53880.05493692,63225.04,51000.05630297,51000.05630297,53880.05523696,53880.05623696,53880.05623696,51000.05740297,51000.05740297,51000.05740297,51000.05740297,51950.99541004,53880.05637196,53880.05637196,45000.21786778,53200.00137723,51000.05848359,51000.05848359,53880.05741758,50700.00166304,45200.00172304,46475.63119293,48856.0732097,53880.05741758,53880.05741758,48260.472,48097.991335,48260.472,44998.00006,48260.472,44998.00006,48260.37220079,44998.00007,41310.94362171,44010.01447488,44864.42512371,44010.01456148,46899.37566951,48500.188117,48500.18812563,48889.16230085,51830.35478331,48500.18934443,48500.09805038,48500.09812893,49899.37587348,49428.38087972,52431.38093235,49546.36974621,45000.03974539,41899.37729864,42688.02415305,42953.48879861,44803.48879861,45487.88365211,45487.88372248,40000.32709848,37899.37747319,36000.00213111,40000.32719848,43652.9018608,44000.07775496,44000.07775496,39379.51335516,43346.65844952,44000.07777443,45135.33261486,44000.07777443,49555.3425367,49555.34257182,44000.0782487,44000.0782652,43185.98070255,40862.4798111,40862.47982204,40862.48003298,40913.96006525,41101.87190733,40862.48006601,40601.87061733,40000.32768183,40001.86898733,40000.32768183,37926.97744959
17,50.0,100.0,100.0,119.01,150.0,150.0,150.0,150.0,150.0,150.0,150.0,399.0,400.0,2250.0,4000.0,7650.0,10000.0,10850.0,16667.79,16667.79,17200.0,20000.0,23200.0,25000.0,20000.0,25052.58,23249.0,23249.0,24638.45,22595.72246038,23249.0,50000.0,50000.0,50000.0,29999.99,29854.77,29999.99,29999.99,29999.99,30000.0,31000.0,31000.0,38000.031337,31000.031337,31000.031337,35000.0,38000.0411,31480.14804788,31000.0411,31000.0411,35251.4939873,37467.09483683,35274.67189637,36473.08332346,40000.0411001,40000.04110011,38980.71638161,40000.04215103,39042.35301117,39016.97,39844.57650072,40750.23843166,40994.57819892,40869.57939892,40769.57869892,40000.32256302,43088.5018997,50000.46549649,50000.46556118,50000.46556118,51000.05565694,54377.99611,50000.46566122,50000.46566122,51000.05640297,51000.05740297,51000.05740297,48100.476989,46262.45024488,46262.45024488,46262.47128706,51000.05740297,51000.05753797,51000.05753797,44864.42488338,51000.05848359,45000.21886778,44864.42498338,53000.01,44998.0,44998.00006,44998.00006,48260.472,48260.472,48260.472,44998.00006,45072.71305162,45072.71305162,44864.42498338,44998.00006,44864.42498338,44998.00007,44864.42499938,40000.32568857,40000.32568857,44010.01449488,40000.32571403,44010.01467848,44010.01467848,45726.5378622,48500.18924861,48500.18925861,40000.32584289,40000.32635339,44422.38393798,48500.09815577,48500.09818871,51830.35547375,48500.09826687,41899.37716494,41723.79318923,42153.48877427,42723.79321903,44742.04043955,44888.02429236,44888.02430013,37922.91025993,36470.19963477,31381.4984093,36000.00213111,40000.32720447,40000.32721224,40111.51211616,37483.0,40000.32721224,40000.32721224,44000.07777443,40533.99981517,44000.07795079,44000.07823776,40000.32739356,43185.98060547,40862.47980563,40000.32742646,40000.3274374,40000.32744287,40862.4800496,40862.48006054,40601.87061733,40013.96037406,39708.95669299,40000.32768183,38909.559,37024.98793451
18,50.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,350.04,399.0,2200.0,3750.0,6900.0,9260.0,10672.08,13884.0,13884.0,17000.0,19400.0,20710.58,23200.0,19650.01,23249.0,22051.93,22852.85,23249.0,22000.0,22000.0,49157.97,50000.0,50000.0,29854.77,28150.0,29854.77,28150.0,28150.0,29999.99,29999.99,29999.99,31000.031337,30000.031337,30000.031337,33000.0,35254.5039873,31000.0411,30000.0411,30000.0411,31890.0,35323.8093592,35002.0411001,36354.002,37200.0,36750.00976311,37359.25353761,40000.04110103,36997.01108401,36997.01202401,37500.0001,40660.72205394,40000.32256302,40000.32256302,40000.32256302,40000.000255,40000.32266302,44864.21468835,44864.21479835,44864.21479835,50000.46556118,53880.05493692,50000.40320004,50000.40320004,48100.476989,48100.476989,48100.476989,44864.21599838,44864.42454838,44864.42454838,44864.42454838,46262.47128706,46262.47128706,50403.73184604,40005.00221003,45000.21886778,44864.42498338,43260.37,51000.05848359,44864.42498338,44864.42498338,44864.42498338,44998.00006,46179.44249945,44998.00006,44864.42498338,44998.00006,44998.00006,44009.11740108,44864.42498338,44009.11740108,44864.42499338,44009.11741688,36378.78769555,36095.08889843,40000.32571403,36000.00003546,44000.19793041,40000.32573103,44010.01468711,44010.01470709,44010.01471709,38793.19647043,38875.76891196,40055.08305039,46424.38084478,45899.37590842,48500.09824134,41899.37713587,41213.60236072,41688.02414305,41899.37731784,42688.02417739,44723.79321903,44803.48914925,44803.48915702,36000.00202,36000.00212,31010.0115057,31979.80098686,36000.00213111,36000.00213888,40000.32721224,36000.00214776,37483.000006,37483.000006,40000.32721224,40000.32721224,40000.32735527,40000.32738262,39999.9187481,40000.3274045,40000.32742099,36000.00234895,36000.00872898,36000.87119837,40000.32745381,40013.95971821,40013.96037406,40000.32768183,36000.41000054,36000.41000054,38838.57929068,36909.5810155
19,50.0,61.0,61.0,100.0,119.01,125.0,150.0,150.0,150.0,150.0,150.0,250.0,350.04,1313.38,3350.0,6650.0,9101.0,10599.8,12750.0,13350.0,16750.87,17400.0,20000.0,20000.0,19400.0,20150.5,20000.0,19400.0,20001.0,19988.65234568,19988.65234568,38000.0,48957.97,48957.97,28150.0,24738.91,28150.0,26970.79067699,26970.79067699,28150.0,28150.0,28150.0,30000.031337,28150.031337,28150.031337,31000.0411,35000.0,30784.26899989,28878.40828559,30000.0,31000.0411,35002.0411001,34004.0,35173.19282964,36852.51419027,36409.35932346,36750.00976311,40000.04110013,35949.9994001,36000.0,36001.0,40562.80676059,39200.01009866,40000.000255,40000.000255,39969.57869892,40000.000355,40000.32276302,40000.32287302,40000.32487302,48377.99641,51000.05620294,48089.876889,48100.476889,44864.21499838,44864.21599838,44864.21599838,44341.07294935,44341.07294935,44341.07294935,44341.07294935,44864.42454838,44864.42468338,44864.42468338,40000.32574601,44864.42498338,43260.37,40005.00241003,47678.99773289,44009.11640108,44009.11740108,44009.11740108,44864.42498338,44998.00006,44864.42498338,44009.11740108,44864.42498338,44864.42498338,40000.32584601,44009.11740108,41266.67606478,44009.11741108,40000.32586201,36000.00001,36000.00001,36000.00003546,35604.03840628,40000.32583103,36000.00015246,40000.32573103,40000.32584289,40000.32584289,37415.38314631,38793.1971181,40013.9158693,40055.08307391,40475.36022942,45899.37710257,40870.32535641,41154.33087958,41212.88362681,41592.59924642,42612.88365211,44712.88365211,44742.04044501,44742.04045278,31010.0114057,31010.0115057,31000.06893125,31069.46978196,33442.6629987,35274.66018652,36000.00214776,33956.65818652,36594.50252437,36000.00216576,37483.01319621,37483.01319621,37483.01352531,37483.01356376,37483.01362117,39999.91731896,36000.00234348,32712.00072701,32353.99995641,36000.00873992,36000.87120931,40000.32745928,40000.32758183,39708.95669299,35236.71289266,35236.71289266,36000.41000054,36000.41000054
20,50.0,52.01,52.01,82.51,100.0,119.01,119.01,150.0,150.0,150.0,150.0,250.0,350.0,1050.01,3233.17,6062.74,8245.06,10000.0,10672.08,12750.0,16667.79,17200.0,19857.14,20000.0,17950.4,20000.0,19400.0,16946.96,20000.0,19400.0,19400.0,37957.08507373,38057.08507373,38057.08507373,24738.91,23249.0,26970.79067699,24738.91,25519.48470361,26970.79067699,26970.79067699,26970.79067699,28150.031337,26971.031337,27968.4133873,30733.1077,33000.0,30000.0411,28405.0,28150.0411,30400.6,33954.0,31000.0411,35002.0411001,36750.0097631,35002.04110011,35002.04110011,39442.01985178,34409.35852348,35909.998485,35839.997,40500.0,36936.85523247,39200.01009866,40000.0,38525.97376826,38069.57889892,40000.000455,40000.000575,40000.000575,44864.21479835,50000.46556118,46300.00003004,44864.21489838,44341.07194935,44341.07294935,44341.07294935,40000.32541101,40000.32541101,40005.00177503,40005.00177503,44341.07294935,40005.00201003,40783.01923227,36287.2596163,40005.00231003,40005.00231003,40000.32584601,47481.0,43260.37001319,43260.37101319,43260.37101319,44009.11740108,44864.42498338,44009.11740108,43260.37101319,44009.11740108,44009.11740108,37715.42911376,40000.32584601,40000.32584601,40836.99478785,36558.7049656,35293.08438212,35293.08438212,35801.95806756,35293.0824971,36000.00015246,35703.93819181,40000.18980863,38793.26320011,38793.19643077,37413.88326603,38554.43931526,40000.32638697,40038.63952224,40055.08310079,40592.84521593,40592.84524146,40592.84525034,41153.48877427,41212.88362681,41899.37734218,41899.37735218,41899.37735218,42662.64544599,31000.06882014,31000.06892014,29543.47585754,31010.0115057,31684.71146274,32264.14122388,32274.65818652,32900.00012669,36000.00216576,35033.78820744,36000.00216576,36000.00216576,36000.00227546,36000.00231058,36000.00232152,37483.01368261,33421.0818516,32674.72155015,32213.08949881,32930.00491882,36000.00875086,37129.09437344,38700.74838,36000.87123119,32873.65937387,32941.31290404,35236.71289266,34088.9329
21,50.0,50.0,50.0,61.0,100.0,100.0,100.0,119.01,119.01,150.0,150.0,225.0,251.0,1000.0,2953.38,5900.0,8000.0,10000.0,10599.8,12100.0,16500.0,16500.0,19400.0,19857.14,16767.79,19400.0,17164.91,15730.72,20000.0,18901.47,17965.36,34995.39,38000.0,38000.0,23249.0,21900.98,24738.91,23300.0,24738.91,24738.91,26166.89,26166.89,26971.031337,26167.031337,26971.031337,30000.0411,31480.14804788,30000.0,28150.0411,27457.5294368,30000.0411,31000.0411,30171.22667565,31000.0421,36409.35932346,34512.829,34512.829,35949.9992001,31000.04230004,34409.35919248,35125.90194256,40007.99397612,35740.000055,36936.85523247,36936.85523247,36636.85523247,36636.85533247,36336.85533247,35904.85534247,36377.99651,40000.32487302,50000.403,44864.21489838,44341.12214939,40000.32441101,40000.32541101,41377.99571004,40000.00177503,40000.00177503,40000.32541101,40000.32541101,40005.00177503,40000.32554601,40005.00201003,35403.09335922,40000.32584601,40000.32584601,37469.51665264,44864.42498338,40277.09688821,41846.39625763,40000.32584601,43260.37101319,44400.00172304,43260.37101319,42758.94303831,43336.52156264,43260.37101319,37247.71305162,37433.78245599,37138.6526013,40000.32585601,36471.73560032,35228.5027712,35228.5027712,35293.0824971,35228.50279212,35569.76241804,35570.33298704,38793.2628648,37296.84566951,37413.88322637,37404.4387981,38239.40729858,39238.63949872,40013.91589282,40038.63955518,40474.36304137,40474.3630669,40474.36307578,40592.59924642,40000.32770995,40000.32782975,40000.32782975,40000.32709298,41899.37736772,30962.31021967,30670.26140792,28629.6328757,31000.06893125,31010.0115057,31010.01151347,31317.31748859,32267.38829839,35201.73202867,35021.79079237,34074.16433765,34784.95740503,32861.08973458,33661.80899619,34566.75134533,36000.00233246,32354.00087137,32353.99994547,31000.06942459,32353.99996735,35778.989717,36000.87122025,36000.87122572,36000.00900674,32354.00000564,32354.00000564,33329.05237753,32354.00000564
22,50.0,50.0,50.0,52.01,82.51,100.0,100.0,100.0,100.0,119.01,119.01,200.0,250.0,895.65,2950.0,5100.0,6984.99,9260.0,10000.0,10672.08,15800.0,16217.79,19350.0,19450.0,16394.24,17200.01,16517.79,15000.0,19400.0,18131.31,17757.57575758,31000.0,34995.39,34995.39,21900.98,20300.0,23249.0,23249.0,24621.84084356,23640.51958313,23861.17263848,23640.51958313,26167.031337,25982.5455293,26167.031337,28522.88278853,31000.0411,28599.9938,27457.5294368,27105.11824644,30000.0,30000.0411,30000.0411,30000.0411,35002.0411001,33143.352,34409.35832346,35002.04110013,30500.0,32691.76537834,35038.61057343,40000.32250802,34409.36701748,36500.0001,35740.000055,34879.63445464,35000.34879649,34409.36721748,34409.36732748,35504.85524248,40000.000575,48700.08931,44341.12214939,43299.99963004,40000.00077503,40000.00177503,40000.32541101,36287.2592813,39475.07113626,38077.99551004,36287.2592813,40000.32541101,36287.2594163,40000.32554601,35228.5026612,36287.2597163,37600.000335,36287.2597163,43260.37,40000.32584601,41336.02,39714.33270287,41964.0,44009.11740108,42400.00172304,40000.32584601,43260.37101319,40000.32584601,35994.13563343,37247.71305162,36000.0,36853.52001114,36000.00001,34097.87122641,33809.7781557,35228.50278666,35000.00729017,35469.45684476,35469.45739067,36000.00016096,36570.33301169,37404.43875844,37375.40678142,37963.88377653,38993.7075441,40000.32639384,40013.9159217,40454.33082498,40454.33085051,40438.39519222,40000.32769985,36000.00173313,38089.68174413,38089.68174413,37180.88883055,40000.32709848,30427.40774244,29537.47838206,28151.05603594,30057.63298775,31000.06893125,31000.06893902,31010.01151347,31010.01151347,31010.01152547,31010.01152547,31010.01152547,31010.01152547,31010.01163517,31010.01167362,31010.01173103,33042.38143019,31010.01539302,31010.01540396,30406.38375902,31843.42889158,34569.82934608,36000.0087618,36000.00877274,35236.71289266,31275.34535966,31275.34535966,32354.00000564,32323.73861227
